,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
90032,volvo,Volvo V60,54800.0,73 694 km,automatic,1 498 cm3,Benzyna,Warszawa,Mazowieckie,2018
90033,volvo,Volvo XC 60 D4 AWD Summum,107010.0,153 000 km,automatic,2 400 cm3,Diesel,Poznań,Wielkopolskie,2017
90034,volvo,Volvo S60 T6 AWD Polestar,140555.0,153 000 km,automatic,2 400 cm3,Diesel,Warszawa,Mazowieckie,2017
90035,volvo,Volvo V40 T2 Drive-E Kinetic,40900.0,50 000 km,automatic,1 969 cm3,Benzyna,Turek,Wielkopolskie,2019
90036,volvo,Volvo XC 40 T5 AWD Momentum Pro,129000.0,50 000 km,automatic,1 969 cm3,Benzyna,Radzymin,Mazowieckie,2019
90037,volvo,Volvo V90 Cross Country D5 AWD Pro,214900.0,94 570 km,automatic,1 498 cm3,Benzyna,Kraków,Małopolskie,2016
90038,volvo,Volvo XC 90 T6 AWD Inscription 7os,145000.0,94 570 km,automatic,1 498 cm3,Benzyna,Pruszków,Mazowieckie,2016
90039,volvo,Volvo XC 40 T3 Momentum,137900.0,72 000 km,automatic,1 969 cm3,Benzyna,Jawornik,Małopolskie,2018
90040,volvo,Volvo XC 90 D5 AWD Inscription,129900.0,72 000 km,automatic,1 969 cm3,Benzyna,Aleksandrów Łódzki,Łódzkie,2018
90041,volvo,Volvo XC 60 T5 AWD Inscription,169900.0,99 000 km,automatic,1 969 cm3,Diesel,Poznań,Wielkopolskie,2019
90042,volvo,Volvo XC 60 D4 Inscription,164900.0,99 000 km,automatic,1 969 cm3,Diesel,Poznań,Wielkopolskie,2019
90043,volvo,Volvo XC 90 T8 AWD Plug-In Hybrid Inscription 7os,245000.0,118 000 km,automatic,1 969 cm3,Benzyna,Wrocław,Dolnośląskie,2015
90044,volvo,Volvo V40,109900.0,118 000 km,automatic,1 969 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2015
90045,volvo,Volvo V90 T6 AWD R-Desgin,159000.0,67 987 km,automatic,1 477 cm3,Benzyna,Ostrów Wielkopolski,Wielkopolskie,2019
90046,volvo,Volvo S90 T5 Momentum,123000.0,67 987 km,automatic,1 477 cm3,Benzyna,Oświęcim,Małopolskie,2019
90047,volvo,Volvo XC 90 T6 AWD Momentum 7os,185000.0,204 000 km,automatic,1 969 cm3,Diesel,Słupsk,Pomorskie,2015
90048,volvo,Volvo V60,93800.0,204 000 km,automatic,1 969 cm3,Diesel,Gniezno,Wielkopolskie,2015
90049,volvo,Volvo V40 CC D4 Drive-E Summum,69900.0,134 789 km,automatic,1 969 cm3,Benzyna,Lubawa,Warmińsko-mazurskie,2018
90050,volvo,Volvo S80 T6 AWD Momentum,69900.0,134 789 km,automatic,1 969 cm3,Benzyna,Góraszka,Mazowieckie,2018
90051,volvo,Volvo XC 60,149900.0,108 000 km,automatic,1 969 cm3,Diesel,Kraków,Małopolskie,2019
90052,volvo,Volvo XC 60 D3 Drive-E Momentum,99500.0,108 000 km,automatic,1 969 cm3,Diesel,Nowy Sącz,Małopolskie,2019
90053,volvo,Volvo XC 60 D3 Drive-E Summum,82999.0,43 388 km,automatic,1 969 cm3,Hybryda,Morzyczyn,Zachodniopomorskie,2019
90054,volvo,Volvo S90,149999.0,43 388 km,automatic,1 969 cm3,Hybryda,Płock,Mazowieckie,2019
90055,volvo,Volvo XC 60 D4 Drive-E Momentum,89000.0,41 116 km,automatic,1 498 cm3,Benzyna,Warszawa,Mazowieckie,2019
90056,volvo,Volvo V60 D4 Momentum,93333.0,41 116 km,automatic,1 498 cm3,Benzyna,Żyrardów,Mazowieckie,2019
90057,volvo,Volvo XC 90,140000.0,61 000 km,automatic,1 969 cm3,Benzyna,Lublin,Lubelskie,2019
90058,volvo,Volvo XC 60,89900.0,61 000 km,automatic,1 969 cm3,Benzyna,Gaj,Małopolskie,2019
90059,volvo,Volvo V40 CC T4 Drive-E Summum,94850.0,34 807 km,automatic,1 969 cm3,Benzyna,Gdańsk,Pomorskie,2018
90060,volvo,Volvo XC 40 T4 Momentum,144900.0,34 807 km,automatic,1 969 cm3,Benzyna,Olsztyn,Warmińsko-mazurskie,2018
90061,volvo,Volvo V90 D5 AWD Inscription,145000.0,100 000 km,automatic,1 969 cm3,Benzyna,Szczecin,Zachodniopomorskie,2018
90062,volvo,Volvo V40,57700.0,100 000 km,automatic,1 969 cm3,Benzyna,Łajski,Mazowieckie,2018
90063,volvo,Volvo XC 90 D4 FWD Inscription,159900.0,135 000 km,automatic,1 969 cm3,Diesel,Poznań,Wielkopolskie,2019
90064,volvo,Volvo S90,59000.0,135 000 km,automatic,1 969 cm3,Diesel,Katowice,Śląskie,2019
90065,volvo,Volvo XC 90 D5 AWD Inscription 7os,171900.0,168 000 km,automatic,1 969 cm3,Diesel,Pabianice,Łódzkie,2017
90066,volvo,Volvo S90 T5 Momentum,129900.0,168 000 km,automatic,1 969 cm3,Diesel,Radom,Mazowieckie,2017
90067,volvo,Volvo XC 40,141800.0,28 546 km,automatic,1 969 cm3,Benzyna,Mysłowice,Śląskie,2018
