,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
3199,bmw,BMW Seria 5 525d xDrive,63500.0,222 000 km,automatic,1 995 cm3,Diesel,Zielona Góra,Lubuskie,2013
3200,bmw,BMW X5 xDrive40d,71000.0,249 820 km,automatic,1 995 cm3,Diesel,Gdańsk,Pomorskie,2011
3201,bmw,BMW X5 xDrive50i M Sport Edition,83640.0,249 820 km,automatic,1 995 cm3,Diesel,Szczecinek,Zachodniopomorskie,2011
3202,bmw,BMW X5 3.0d xDrive,69500.0,189 000 km,automatic,2 993 cm3,Diesel,Cieszyn,Śląskie,2012
3203,bmw,BMW Seria 3,66500.0,189 000 km,automatic,2 993 cm3,Diesel,Gdańsk,Pomorskie,2012
3204,bmw,BMW Z4 35is sDrive,135300.0,150 000 km,automatic,4 395 cm3,Benzyna,Środa Wielkopolska,Wielkopolskie,2012
3205,bmw,BMW Seria 6 640d xDrive M Sport Edition,148000.0,150 000 km,automatic,4 395 cm3,Benzyna,Szczecin,Zachodniopomorskie,2012
3206,bmw,BMW Seria 6 650i xDrive M Sport Edition,119000.0,294 900 km,automatic,2 993 cm3,Diesel,Warszawa,Mazowieckie,2013
3207,bmw,BMW X5 3.0sd xDrive,67000.0,294 900 km,automatic,2 993 cm3,Diesel,Czekanów,Wielkopolskie,2013
3208,bmw,BMW X5 xDrive40d M Sport Edition,72000.0,200 000 km,automatic,1 995 cm3,Diesel,Bożepole Małe,Pomorskie,2014
3209,bmw,BMW Seria 6 640d Coupe,119999.0,200 000 km,automatic,1 995 cm3,Diesel,Lubsko,Lubuskie,2014
3210,bmw,BMW Seria 5,42500.0,126 000 km,automatic,2 979 cm3,Benzyna,Strobice,Opolskie,2011
3211,bmw,BMW X3 xDrive20d xLine,85000.0,126 000 km,automatic,2 979 cm3,Benzyna,Koło,Wielkopolskie,2011
3212,bmw,BMW X3,45000.0,143 567 km,automatic,2 993 cm3,Diesel,Toruń,Kujawsko-pomorskie,2014
3213,bmw,BMW X5 3.0d xDrive,115000.0,143 567 km,automatic,2 993 cm3,Diesel,Łódź,Łódzkie,2014
3214,bmw,BMW Seria 5,45900.0,149 000 km,automatic,4 395 cm3,Benzyna,Świdwin,Zachodniopomorskie,2012
3215,bmw,BMW M5 Standard,189000.0,149 000 km,automatic,4 395 cm3,Benzyna,Łubowo,Wielkopolskie,2012
3216,bmw,BMW X5 xDrive25d,116900.0,212 000 km,automatic,2 993 cm3,Diesel,Stara Iwiczna,Mazowieckie,2010
3217,bmw,BMW Seria 5 520d Modern Line,60900.0,212 000 km,automatic,2 993 cm3,Diesel,Zamość,Lubelskie,2010
